Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Timestamp,Location,NMR Sensor (Porosity %),NMR Sensor (Permeability mD),NMR Sensor (T2 Relaxation Time ms),NMR Sensor (T1 Relaxation Time ms),Resistivity Sensor (ohm-m),Gamma Ray Sensor (API Units),Density Sensor (g/cm³),Neutron Sensor (Porosity %)
7170.986,206.253,2099.318,17.042,805.189,14.3,37.683,13499.023,29.76,501.472,0.715,1.564,28.349,27.674,62948.457,12.463,7.231,9.071,2003-08-18 09:57:45.737152,Site-27,16.5954895295785,15.56,236.54,1002.75,230.39,208,2.119,30.13
16563.951,235.809,7397.34,42.446,704.86,282.204,169.65,14931.989,3.906,423.97,8.829,1.41,70.508,109.868,11634.887,125.115,0.205,2.686,2003-08-19 09:57:45.737152,Site-3,88.1927758304644,3.65,622.84,6234.09,748.98,68,1.745,33.03
12484.348,448.364,1334.058,25.897,154.041,302.653,425.633,17798.983,89.596,480.473,3.91,0.704,71.172,171.124,25744.573,441.366,8.88,1.431,2003-08-20 09:57:45.737152,Site-38,42.74896879206152,18.48,115.5,4685.71,294.62,99,1.607,43.06
12354.38,359.679,6083.929,17.665,958.206,287.83,358.739,2896.45,97.824,576.343,2.18,1.969,10.209,181.703,56339.177,347.468,2.014,8.91,2003-08-21 09:57:45.737152,Site-26,16.223340578247935,45.76,127.33,6287.36,706.57,269,2.567,91.69
2284.395,529.4,8273.235,15.117,211.043,192.39,403.937,434.324,7.03,669.219,8.466,0.879,84.864,179.821,38129.111,38.852,8.014,6.15,2003-08-22 09:57:45.737152,Site-34,1.260751997575904,51.71,71.98,6779.93,368.69,47,2.651,63.1
4934.042,332.694,4405.575,25.407,343.945,75.222,13.502,11109.956,42.139,651.835,2.961,1.683,47.723,117.877,95938.786,166.647,5.971,9.768,2003-08-23 09:57:45.737152,Site-46,55.975568363838256,33.26,693.62,6194.7,802.0,250,2.681,97.45
4006.512,332.83,1756.97,17.67,468.866,230.352,289.24,3418.928,25.114,514.013,2.666,0.528,25.237,88.215,48164.491,379.176,9.806,0.694,2003-08-24 09:57:45.737152,Site-49,52.73996221226764,11.69,494.12,2941.0,167.32,50,2.791,59.07
17724.872,323.941,1674.856,39.504,213.957,137.483,8.076,8483.045,37.02,536.179,2.062,0.579,0.299,12.721,57361.186,402.582,1.882,5.692,2003-08-25 09:57:45.737152,Site-20,71.93536223691585,2.78,617.77,8369.75,157.69,144,2.356,80.55
878.0,234.671,5361.713,23.406,170.675,96.79,128.599,17484.278,94.681,519.659,5.21,1.033,52.454,18.728,57423.867,228.684,7.933,5.985,2003-08-26 09:57:45.737152,Site-27,89.02580530178021,12.24,879.31,5517.31,679.7,149,2.947,83.42
17765.105,548.306,6151.337,36.504,112.563,172.496,258.91,11023.037,33.873,530.049,9.7,1.253,31.652,130.778,93058.646,89.929,0.855,8.748,2003-08-27 09:57:45.737152,Site-8,7.940658464302952,14.82,740.35,4899.02,914.92,141,2.201,73.9
720.08,447.297,2642.039,18.52,617.111,340.449,301.226,17188.957,34.643,653.359,4.063,0.603,74.489,187.584,2844.418,203.134,2.935,7.274,2003-08-28 09:57:45.737152,Site-17,73.14964903403623,14.69,461.78,9870.65,143.07,86,2.781,66.99
13340.281,191.158,6363.345,0.259,441.894,145.299,329.843,6733.342,48.461,407.959,4.075,0.365,20.757,7.725,59356.684,363.511,5.651,3.811,2003-08-29 09:57:45.737152,Site-17,18.741194409758226,37.28,984.36,2835.8,73.8,76,1.664,41.79
11235.213,286.17,8312.564,18.342,201.892,352.97,87.293,13188.585,63.16,523.472,1.378,1.805,28.427,15.374,29331.819,135.985,3.792,7.729,2003-08-30 09:57:45.737152,Site-27,85.8177053157164,146.3,456.31,5280.78,934.64,219,1.716,56.73
5339.746,412.22,187.731,36.167,753.823,307.575,437.89,866.777,2.808,563.342,8.158,1.71,20.405,154.17,52910.822,10.296,1.993,3.862,2003-08-31 09:57:45.737152,Site-22,81.90635138616561,22.73,112.54,6823.56,117.42,82,2.356,19.37
9954.057,-0.316,6905.565,23.605,145.007,342.253,244.95,2592.068,87.765,407.937,4.558,1.27,60.692,13.89,48320.998,18.381,3.175,9.414,2003-09-01 09:57:45.737152,Site-46,54.07937549855444,16.17,992.66,1253.13,250.44,182,1.68,61.82
11964.661,191.185,8545.147,38.332,32.949,238.874,17.187,17766.97,52.782,678.971,4.753,1.011,51.301,26.983,35211.567,182.676,8.541,2.863,2003-09-02 09:57:45.737152,Site-40,71.02427986233116,15.5,22.92,3543.04,929.5,253,1.609,51.43
2685.386,270.172,9648.199,17.216,170.516,284.254,80.859,9884.562,41.492,628.086,7.764,0.556,29.578,87.854,38136.644,473.068,3.121,6.877,2003-09-03 09:57:45.737152,Site-38,31.43501131837484,22.75,549.93,8017.09,802.94,251,1.784,80.43
3022.155,98.476,608.022,26.216,705.998,353.425,440.629,15632.24,58.431,562.157,0.453,1.298,45.793,104.313,20143.981,93.287,5.233,0.933,2003-09-04 09:57:45.737152,Site-41,47.11678989328146,8.77,309.16,2368.35,342.82,50,2.642,90.25
13743.522,413.003,4945.352,46.24,487.158,231.941,460.67,4987.516,43.81,581.635,6.377,1.419,1.55,99.697,17415.769,414.525,9.198,8.21,2003-09-05 09:57:45.737152,Site-20,82.16368977104716,22.65,503.6,4933.41,954.53,196,2.845,13.28
12315.555781962872,89.63930454730053,6818.703418407121,26.572274527854248,69.04960599799934,360.0,0.0,19824.63268744301,32.20878818418971,464.4563650073066,10.0,0.9761579183525552,82.46487579546218,199.05595440408248,0.0,276.03127280116047,2.319754879478369,10.0,2003-09-06 09:57:45.737152,Site-25,45.92651971732139,31.53,558.76,6306.68,568.09,180,1.984,69.09
10407.529,54.893,451.654,20.192,756.919,137.859,152.024,3206.034,39.274,534.16,8.719,1.865,68.742,24.393,53427.096,181.671,8.206,7.623,2003-09-07 09:57:45.737152,Site-14,35.77982653254418,24.77,240.17,6711.95,72.34,84,2.913,95.0
7737.328,312.956,1601.747,35.667,773.548,179.621,100.418,17123.084,79.829,451.054,0.484,1.373,56.229,111.104,577.145,138.097,8.392,0.842,2003-09-08 09:57:45.737152,Site-22,49.42124472502999,31.74,556.9,7283.38,703.1,117,2.674,91.79
2988.917594062423,90.99662802040768,9192.48482236534,50.0,437.7994084065417,232.0628351789445,500.0,16838.86793410904,35.69410293103272,568.8148415864429,9.36769415551461,0.4084706155194079,9.138497048028942,11.464504091997751,0.0,196.93446374377507,0.139137789758034,4.63116519732078,2003-09-09 09:57:45.737152,Site-7,82.82492524372184,30.99,756.09,8659.91,537.32,85,1.828,83.44
17806.216268003733,405.1667232862624,1132.8665490799124,26.246086567407403,690.0621618950489,257.4134846111855,149.64591150507022,4106.901191531172,17.16037774937276,627.3832082412367,5.378844399479051,1.0145652735685022,15.639995638287584,85.76881016192104,50041.22429704324,205.9323664854791,3.24306766031534,0.01,2003-09-10 09:57:45.737152,Site-21,33.520804737087275,3.41,266.58,3929.2,572.63,161,2.35,4.83
683.819,-16.63,606.914,12.027,671.73,184.086,380.1,6855.442,4.052,492.537,4.63,0.533,3.854,95.612,67362.785,261.591,9.578,8.108,2003-09-11 09:57:45.737152,Site-22,17.37615931357438,37.97,383.49,7066.61,994.1,241,2.924,25.25
7369.931,582.426,4680.191,48.567,465.18,272.077,22.02,7074.401,45.38,485.788,0.99,1.974,51.145,82.714,51102.866,35.134,5.276,3.346,2003-09-12 09:57:45.737152,Site-19,71.20140203307808,10.27,268.32,7322.01,152.6,263,2.731,14.83
8547.333,365.157,7581.227,34.041,240.669,58.798,330.822,7371.297,49.957,657.395,0.965,1.369,24.23,142.641,77858.011,201.502,7.059,7.542,2003-09-13 09:57:45.737152,Site-14,82.59782127080818,6.71,820.58,3003.44,656.83,216,2.027,92.69
11482.969,-1.146,3064.9,15.812,851.288,235.042,72.177,14767.308,3.096,419.981,4.856,0.752,84.657,105.209,7786.424,121.446,9.613,8.597,2003-09-14 09:57:45.737152,Site-12,10.063747852353334,6.66,725.01,9681.61,458.8,145,1.944,74.89
16029.475,112.022,3095.458,12.002,884.001,187.696,224.136,6131.688,61.626,591.918,4.928,0.408,99.64,162.113,10909.386,240.445,0.347,2.414,2003-09-15 09:57:45.737152,Site-31,23.98741127559447,30.99,871.21,8652.33,271.97,287,2.688,53.18
4856.051,-43.412,8097.871,38.395,53.681,274.702,292.801,10557.873,95.401,613.328,2.465,1.59,47.488,40.353,99884.997,357.74,9.228,2.209,2003-09-16 09:57:45.737152,Site-17,14.19719897609939,16.08,170.13,2899.32,693.58,169,2.296,97.94
12726.453,542.303,2454.267,8.539,509.359,34.451,159.381,6516.129,23.543,557.768,8.72,0.314,48.154,183.564,76168.843,14.955,9.98,3.874,2003-09-17 09:57:45.737152,Site-5,34.79414115821666,3.74,73.67,6751.01,668.25,143,1.737,19.47
1028.009,-18.401,480.189,0.905,524.572,171.356,430.374,13552.669,85.736,639.279,9.912,0.629,52.572,33.974,6022.167,252.184,2.306,0.029,2003-09-18 09:57:45.737152,Site-5,45.03509789054127,32.4,119.47,7178.29,856.51,257,1.975,64.16
14030.394226386785,103.83523739346222,0.1,42.51435266937295,237.97500623835043,0.0,469.5501035015269,20.0,89.73580470621458,621.1625223518957,1.768039663233125,0.6810908191416805,87.49227845047373,7.275119634327602,12245.61456917625,53.90894740398697,6.440001077566755,3.758299680135816,2003-09-19 09:57:45.737152,Site-6,74.88263369633064,4.76,161.1,4315.4,878.88,55,2.46,60.94
10017.527,589.792,570.302,27.651,77.822,117.717,97.094,5543.904,89.54,625.015,9.717,0.987,35.817,39.914,35479.996,102.639,1.659,6.744,2003-09-20 09:57:45.737152,Site-38,65.11475848816741,23.1,533.13,8637.57,561.86,47,1.722,34.05
8058.225,-4.824,8824.232,18.704,137.794,198.696,164.672,19345.538,16.899,492.315,2.222,1.074,78.454,42.864,8896.039,350.286,6.704,1.67,2003-09-21 09:57:45.737152,Site-28,62.09285674784312,25.5,970.91,6902.6,325.64,234,2.513,48.54
6645.592,180.115,4891.862,2.224,697.446,201.369,20.605,10407.345,22.861,498.289,8.234,1.604,18.009,2.711,88178.011,192.828,0.284,3.795,2003-09-22 09:57:45.737152,Site-49,35.23749466096544,48.7,357.3,6581.89,529.63,261,2.529,23.54
4269.176,511.318,4592.038,48.953,258.756,143.278,111.749,5334.23,98.781,481.307,4.394,1.166,71.665,137.619,92552.434,63.186,4.849,5.912,2003-09-23 09:57:45.737152,Site-5,84.144755308476,119.31,958.51,2209.18,359.32,21,1.893,67.71
11675.898,427.262,5398.015,16.143,761.773,320.547,136.829,980.761,60.322,430.01,3.655,1.533,1.909,29.503,22245.213,221.656,3.126,7.242,2003-09-24 09:57:45.737152,Site-26,47.12871673981645,5.13,38.3,4079.02,277.43,229,2.077,41.82
7203.023,235.979,3215.815,37.642,672.757,294.134,131.87,2020.5,72.7,650.356,9.175,0.238,70.903,100.94,52452.721,59.101,2.427,9.917,2003-09-25 09:57:45.737152,Site-5,97.91049380151546,19.06,926.88,4339.79,551.62,127,2.856,2.36
2509.308,339.906,8983.186,41.77,10.333,88.581,367.964,1989.862,51.351,510.633,6.172,1.631,60.067,156.401,17364.462,347.951,6.801,9.567,2003-09-26 09:57:45.737152,Site-21,63.41421382957368,15.24,181.23,7336.88,657.97,211,2.586,95.08
2809.907,306.852,9181.131,13.287,911.483,151.939,46.223,2181.441,81.789,513.345,8.415,0.326,60.904,36.193,1490.534,190.85,2.052,5.817,2003-09-27 09:57:45.737152,Site-5,12.626474156450271,30.99,912.48,6184.33,590.61,40,2.642,50.14
677.384,422.234,985.847,24.625,907.742,214.829,129.963,19661.203,92.244,407.081,4.161,0.936,73.318,148.982,49919.977,254.803,4.457,0.972,2003-09-28 09:57:45.737152,Site-35,67.6177562075434,24.92,56.32,859.52,954.42,291,2.249,70.56
15860.877,579.393,8007.509,47.359,52.306,182.935,69.916,877.895,76.567,558.819,0.101,1.427,78.423,2.017,3682.166,92.553,0.411,3.653,2003-09-29 09:57:45.737152,Site-40,32.5104015431699,14.12,948.22,3077.67,298.71,264,1.809,19.69
6937.592,430.013,8868.743,25.37,926.485,126.242,52.173,12254.697,52.592,460.513,0.201,0.006,29.627,127.959,16043.46,34.466,5.453,8.962,2003-09-30 09:57:45.737152,Site-17,68.63271966860974,12.92,200.88,4731.0,372.4,121,2.357,12.72
10729.214,107.741,4803.824,22.975,629.199,12.447,365.014,10155.111,77.674,465.117,6.281,1.376,40.877,17.56,69768.386,276.823,4.201,8.607,2003-10-01 09:57:45.737152,Site-33,6.964114816240574,6.58,302.78,7367.59,667.68,268,2.62,90.24
17416.973,71.57,7900.38,17.296,567.863,226.711,412.901,4501.112,19.322,589.494,4.176,0.372,53.91,57.152,98105.435,119.456,7.428,2.957,2003-10-02 09:57:45.737152,Site-21,17.48814371759594,53.94,490.99,7435.95,600.4,268,1.506,59.09
20000.0,470.6219565745588,553.8677188822851,45.68836898647729,167.04164064666216,105.26293742794348,314.1576980934704,15849.662933098542,88.73972831157795,681.9356272192094,5.1947528002218775,0.2203913128544469,75.65215756502471,82.26150291938062,47664.18507152215,91.62468053947748,6.099173087975344,3.8577201558249214,2003-10-03 09:57:45.737152,Site-38,85.57372589057863,31.79,380.78,4905.94,1.96,138,1.665,49.34
15359.647,118.442,6894.189,9.129,79.05,242.257,476.2,2401.9,23.853,662.221,3.162,1.287,95.503,182.638,70657.042,2.036,7.723,4.498,2003-10-04 09:57:45.737152,Site-38,22.71795570235149,50.29,667.56,1170.21,312.35,284,2.188,52.12
6496.497,462.436,2317.365,11.781,797.4,208.758,230.685,2332.048,24.543,644.744,4.237,0.867,60.803,121.966,41134.699,331.754,1.737,2.396,2003-10-05 09:57:45.737152,Site-41,83.704112524294,14.73,974.81,2929.74,253.84,293,2.134,23.62
16380.735,-38.98,5652.918,46.601,954.24,172.374,240.14,3357.495,1.296,422.983,1.872,1.39,18.359,194.915,63065.921,170.608,3.719,8.402,2003-10-06 09:57:45.737152,Site-43,27.927608845441043,10.41,606.47,2547.67,839.93,65,2.924,91.27
4794.211,247.957,898.141,21.234,972.057,15.287,319.67,12474.738,85.81,506.557,5.805,1.498,41.733,36.785,11561.937,70.625,3.794,8.58,2003-10-07 09:57:45.737152,Site-4,64.28819100587077,6.83,721.51,7810.48,866.26,20,1.634,21.42
530.476,565.823,1178.46,43.31,681.495,50.898,76.072,9210.754,57.376,596.175,6.56,1.554,64.224,51.841,15585.47,283.984,3.58,2.916,2003-10-08 09:57:45.737152,Site-40,69.4150573509831,28.76,88.1,1800.68,283.96,99,1.969,15.8
1696.595,166.257,6031.887,43.435,560.173,306.892,414.3,17567.172,61.673,545.768,2.222,1.586,37.363,166.698,12201.205,13.837,9.849,5.035,2003-10-09 09:57:45.737152,Site-36,51.265475314505295,7.1,627.85,4649.75,102.16,146,2.682,93.0
4660.986,567.957,4952.773,7.061,121.349,297.644,261.314,11902.884,77.053,522.865,8.443,0.873,8.908,75.581,92020.165,218.489,0.345,4.207,2003-10-10 09:57:45.737152,Site-44,30.531067669673128,127.57,453.9,6707.52,205.28,27,2.388,25.76
3912.038514428838,600.0,6225.843800406732,50.0,476.482854014744,297.63343340948586,131.9190055346661,2901.9570060044803,79.97654677653959,471.0415711531284,3.714241405405104,1.5605051113864414,93.97613544706364,21.56884323480275,52709.61204002939,470.5436240376288,1.498409416001643,0.01,2003-10-11 09:57:45.737152,Site-40,21.26443763710961,5.43,885.79,9647.9,176.65,42,2.314,86.25
13760.496,317.457,3269.198,34.775,502.472,21.316,94.01,16029.538,89.941,401.103,0.861,0.751,24.625,15.176,29963.751,137.454,1.526,6.268,2003-10-12 09:57:45.737152,Site-11,3.318935456242622,26.41,388.27,9992.41,237.51,291,2.575,77.25
7995.469546229544,468.4804905324663,6188.107282009943,29.800248085544865,767.2130192117409,85.74426541099416,2.5800003690462887,2146.2883430847,71.47781635912725,556.4791634149336,4.5462529999966,1.428010069536046,79.16123838452374,159.55842484854352,0.0,416.4076734336712,7.192446718894653,1.832227443676737,2003-10-13 09:57:45.737152,Site-15,30.39464012407238,96.24,679.49,9529.27,234.72,221,1.558,38.19
10828.961,62.454,4065.698,11.714,127.036,335.088,373.835,16137.749,96.222,458.703,6.6,0.893,6.964,80.907,64345.802,224.05,6.841,3.038,2003-10-14 09:57:45.737152,Site-44,65.3162790531283,36.56,228.23,7182.71,479.89,262,2.874,25.4
8659.457,431.267,1158.421,19.789,619.744,182.848,393.574,13268.88,47.742,490.725,6.868,1.462,27.04,106.081,328.226,142.291,3.952,9.159,2003-10-15 09:57:45.737152,Site-27,93.83048184484826,23.94,259.45,7464.66,319.71,291,1.777,75.9
2169.1812787537683,322.36733774950227,8899.172368473299,30.12002938628048,310.7387657499258,284.0338368144304,270.05119857209905,4711.698320410502,49.94566015069158,471.4984660410972,6.046300868806052,0.112881073054068,33.999000977526435,83.75813937926726,14004.98752633095,336.65223612257245,8.5657832590491,8.234564160754603,2003-10-16 09:57:45.737152,Site-11,87.1204482263052,7.63,376.18,7592.34,559.87,113,1.619,59.76
13785.768343963273,566.099434972419,3763.6289273569087,38.46585200070542,372.40056183214426,170.62633644312388,303.1476944734439,15828.466737673722,33.22064020913575,544.4606700487772,0.7789847428781952,1.3636045611153769,59.46726862055186,70.85543243428285,94665.78402307666,87.26003632609816,8.832039149317007,2.1414454676734693,2003-10-17 09:57:45.737152,Site-7,76.60647765353026,5.04,304.13,8626.19,344.2,206,1.991,25.4
1539.439,490.613,4862.058,9.536,873.973,3.225,251.712,5315.799,88.608,469.725,9.683,1.661,0.187,196.481,65065.689,300.332,1.235,0.06,2003-10-18 09:57:45.737152,Site-10,78.84473432532987,43.38,253.95,9517.9,814.7,55,2.518,89.09
3597.049,446.99,8672.777,44.467,290.851,110.68,60.211,18080.005,74.479,697.418,4.993,1.893,87.361,34.238,21311.543,100.607,2.212,4.788,2003-10-19 09:57:45.737152,Site-36,66.49849034759953,90.57,49.76,4457.62,950.8,165,1.836,72.1
17811.203,248.466,3510.941,22.782,457.064,116.985,256.052,1141.111,41.548,612.505,7.822,1.836,53.7,152.324,11545.624,235.209,8.839,0.231,2003-10-20 09:57:45.737152,Site-13,26.0286857566003,12.95,836.76,4165.69,403.98,62,1.572,90.93
15892.14,143.909,7059.95,37.422,555.157,161.735,466.675,9702.93,51.482,489.804,3.894,1.303,20.571,172.75,8156.146,329.541,5.709,9.493,2003-10-21 09:57:45.737152,Site-2,90.719503070583,6.43,64.4,4605.18,49.56,48,1.583,43.75
8131.374236717162,162.93632599187433,3001.8942930910684,41.80807187529392,385.0359029937042,316.6705585724852,453.3725027019326,20000.0,24.62650232276494,478.451871740282,8.907357226125324,0.7154230320788724,79.38500559513578,120.276100335864,2331.581281090148,317.2981887341103,9.432119761639305,1.9363852037677671,2003-10-22 09:57:45.737152,Site-3,67.0732311905834,1.72,887.38,6598.51,239.65,29,1.872,12.82
2365.026,380.257,8981.469,20.479,10.872,94.798,239.74,5861.102,57.043,669.567,9.992,0.351,41.595,53.428,64342.014,440.515,3.379,8.56,2003-10-23 09:57:45.737152,Site-18,56.04406309804399,7.53,125.55,7754.68,101.95,173,1.696,92.41
10192.658986400476,344.4841738309803,3925.7050594748407,33.254621644231655,289.8105724796467,97.612869112166,26.15468251572975,12010.038212485126,64.42647779189794,655.1188562011617,8.569072447369233,1.8989777868331497,66.80337393549466,35.55666338606336,31327.43404401267,366.89575005044514,1.8549435309232989,6.491985110186639,2003-10-24 09:57:45.737152,Site-28,11.098946921348109,17.93,65.36,8705.57,344.83,284,2.04,60.14
7131.949,442.965,8752.632,16.989,532.79,33.636,389.798,14073.876,21.398,456.52,4.816,1.068,63.346,151.284,53673.654,189.421,5.214,2.331,2003-10-25 09:57:45.737152,Site-50,44.70555438064254,99.4,563.05,4562.65,645.15,36,1.751,60.61
8806.423,385.473,4187.237,32.162,621.46,164.687,372.82,16596.315,52.945,438.975,2.126,1.564,39.159,163.862,38544.603,198.898,3.942,2.939,2003-10-26 09:57:45.737152,Site-30,46.03582712019263,39.38,502.49,3634.36,518.96,150,1.999,58.43
12349.544,55.746,4928.823,31.858,35.63,354.671,484.552,10864.437,65.316,472.673,0.236,1.304,79.435,3.393,80745.569,200.163,7.227,2.809,2003-10-27 09:57:45.737152,Site-3,86.45636095226699,27.25,491.29,9833.54,242.95,206,2.145,47.24
0.0,399.6873819008871,6152.889490791416,34.89881081305223,865.0254799108375,338.601995872822,332.82523156349214,1509.3747281695564,62.60074953286664,485.72543412940666,0.1,1.7889679528237916,11.039386257139611,95.69850373726138,33593.46499167991,83.64149907421668,3.2770152928067846,9.72525946892444,2003-10-28 09:57:45.737152,Site-20,54.66482201877885,13.46,574.55,2319.64,767.28,148,2.577,25.5
336.834281588875,540.2322439545454,6012.170915075634,5.690651640480262,693.4921885557421,144.95594969419398,350.61587394693044,3824.136550337276,22.62989791188376,494.4160104894279,2.226595787762291,0.3471478496987466,84.99499580129151,171.88067139223014,31587.64137937417,380.1665664496112,2.096291626669762,1.3163216482431368,2003-10-29 09:57:45.737152,Site-23,38.04005489704097,11.21,287.13,2220.83,131.57,273,1.83,61.3
18624.411,547.77,8387.964,0.993,654.245,122.088,325.391,12570.378,95.224,555.187,1.405,1.736,89.388,97.251,40760.956,129.976,3.561,7.257,2003-10-30 09:57:45.737152,Site-42,97.68003285106592,81.91,662.98,7154.36,228.27,49,2.189,71.86
4394.231,85.458,3388.438,39.497,903.519,307.001,440.329,7624.41,6.642,420.909,3.358,0.067,16.08,48.422,44746.021,480.906,5.671,4.605,2003-10-31 09:57:45.737152,Site-50,11.072059332631568,24.55,502.45,1797.39,676.08,7,2.682,91.65
15317.088,398.33,4372.115,9.004,629.126,265.271,175.298,9553.684,83.548,621.692,5.632,0.809,47.761,43.487,87545.862,328.378,4.863,8.607,2003-11-01 09:57:45.737152,Site-43,42.25484283119446,2.45,334.81,3994.69,197.31,114,2.93,7.21
12802.617,114.047,2079.668,20.074,726.606,3.299,436.804,17274.732,69.146,606.478,2.1,1.573,91.881,18.055,56603.916,256.22,1.95,3.122,2003-11-02 09:57:45.737152,Site-37,4.202467517140529,10.24,826.52,2924.58,678.79,166,2.308,25.47
6973.101,214.93,9915.449,6.686,960.12,64.466,477.918,1780.926,57.085,556.051,8.964,1.489,64.296,91.202,67913.81,344.789,1.776,1.989,2003-11-03 09:57:45.737152,Site-32,73.99041207669303,8.51,727.75,1687.94,976.94,76,2.127,77.67
851.476,211.717,208.543,41.249,335.4,56.382,15.058,13906.5,30.254,655.069,8.125,1.323,60.474,167.976,23057.229,368.744,8.647,1.768,2003-11-04 09:57:45.737152,Site-1,91.80765521991506,11.63,393.67,5797.49,831.37,50,2.416,77.52
1660.194,59.49,7996.305,47.583,414.706,251.252,191.151,973.083,42.277,470.825,8.342,1.721,53.891,116.07,62572.437,241.49,3.855,0.642,2003-11-05 09:57:45.737152,Site-6,28.003732955048942,35.27,847.63,3735.74,160.09,241,2.205,21.2
