,Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Location,Timestamp
812,9684.268,219.624,2289.058,16.346,835.407,55.11,308.572,19577.738,38.101,408.525,4.637,1.263,91.212,110.13,43887.246,434.446,7.883,3.031,Site-46,2020-01-31
813,18593.472,182.997,3479.78,34.866,8.74,295.169,237.119,18841.365,20.382,689.829,0.465,1.956,8.976,35.602,6365.52,410.854,6.374,8.931,Site-8,2022-06-12
814,69.794,109.681,9794.099,23.042,515.146,16.151,306.954,5962.76,50.631,690.887,5.113,0.615,57.831,171.056,10494.856,134.436,5.08,5.483,Site-10,2022-04-27
815,7188.164,129.143,9696.651,47.253,585.406,281.428,150.262,2026.569,14.075,631.268,7.762,1.081,78.46,121.605,16667.574,365.477,0.298,7.423,Site-1,2023-01-29
816,6570.558,312.348,2555.563,1.344,175.174,282.167,401.238,18694.905,58.563,599.238,5.285,0.526,52.047,45.62,14025.454,72.043,3.286,0.503,Site-1,2021-04-27
817,10189.5,577.153,7824.438,8.861,817.458,108.011,423.059,11739.917,98.086,537.366,5.908,0.853,94.258,135.607,28020.893,154.509,7.029,0.532,Site-18,2020-07-23
818,3754.769,160.107,7927.925,40.776,491.634,287.538,373.895,14670.676,9.084,515.516,3.986,0.469,39.756,137.8,60366.767,352.516,7.018,9.281,Site-14,2021-06-27
819,10942.218,234.62,8830.997,31.711,23.578,213.342,87.009,16567.204,72.956,520.936,4.985,1.252,18.503,178.647,9924.648,369.643,7.364,9.908,Site-34,2021-12-22
820,8107.626,374.319,1039.595,46.397,2.906,275.044,68.419,4653.571,17.453,470.721,4.228,1.223,3.282,13.038,45830.623,88.891,3.165,1.713,Site-43,2022-09-23
821,4063.747,428.8,3174.534,7.317,818.515,192.813,358.415,7793.095,56.434,465.055,1.663,0.247,14.47,159.829,95967.622,127.456,4.446,2.652,Site-19,2022-10-29
822,13694.29,599.748,6606.972,5.907,699.427,331.354,272.435,721.806,68.976,543.808,9.537,1.324,38.7,103.09,583.389,333.092,8.716,8.298,Site-10,2020-10-09
823,3497.827,377.598,4348.616,0.243,165.03,63.03,136.696,2104.074,3.121,599.658,2.42,1.487,42.655,152.818,57291.153,438.722,9.844,3.558,Site-4,2022-03-26
824,15853.411,505.195,2139.544,48.81,418.34,214.585,300.476,14634.938,68.064,618.812,7.378,0.236,62.937,2.03,64920.894,24.628,7.539,2.146,Site-5,2022-04-30
825,2252.856,208.125,2018.983,1.566,927.7,31.827,446.205,2861.101,84.899,585.517,7.857,1.716,50.639,183.261,99197.178,21.814,0.677,4.152,Site-10,2021-05-19
826,6177.641,48.312,7178.306,39.448,695.327,146.762,206.791,10202.793,51.099,664.235,6.331,0.896,11.006,167.156,41675.283,428.43,9.924,1.549,Site-9,2023-05-26
827,14465.976,396.214,3850.175,0.573,136.877,335.425,413.775,8954.071,92.376,606.954,3.739,1.612,34.634,141.447,19217.218,376.012,4.207,2.448,Site-12,2021-01-02
828,6634.766,372.601,7195.976,34.639,756.894,177.762,61.844,6085.356,77.557,691.095,7.686,0.073,36.573,188.084,39576.132,240.455,8.592,0.68,Site-16,2023-03-31
829,18095.732,394.115,4000.343,46.749,969.915,255.987,424.861,1446.478,16.342,653.528,5.498,1.734,9.916,16.645,51883.975,389.764,2.439,7.095,Site-1,2023-06-19
830,18228.703,133.893,2508.727,7.18,994.779,109.977,320.43,874.708,6.211,574.286,6.132,1.408,39.154,163.928,24724.215,259.984,6.144,4.494,Site-43,2023-06-11
831,3102.715,303.263,3789.565,32.973,856.555,194.529,31.722,5121.588,80.533,447.764,7.875,0.786,71.431,95.854,3856.512,85.812,5.318,0.748,Site-24,2021-05-04
832,1787.67,246.202,7005.695,27.887,55.581,180.194,355.338,9905.886,72.82,571.66,4.936,0.878,3.962,163.972,30260.389,200.529,7.276,2.653,Site-24,2020-09-01
833,4274.466,571.744,332.873,4.322,840.536,53.001,385.998,6563.792,46.149,610.25,9.783,1.436,45.646,35.642,86018.911,6.363,1.839,1.629,Site-5,2021-03-21
834,11675.257,378.96,6825.025,29.089,334.543,256.379,49.846,16295.151,88.187,550.13,5.301,0.738,47.059,14.056,28006.174,147.534,2.285,0.155,Site-38,2022-01-15
835,4189.654,141.415,5501.741,33.61,361.056,9.955,209.527,8153.288,69.223,476.411,9.007,1.456,3.234,51.685,74995.007,448.828,9.885,3.474,Site-47,2020-04-09
836,6456.707,127.626,8718.538,11.633,616.712,39.838,39.717,4733.949,58.571,417.354,5.861,1.051,43.987,3.95,76418.497,206.729,1.245,2.293,Site-24,2021-12-20
837,18952.021,61.977,2978.206,0.998,209.957,275.968,299.124,9028.864,83.863,637.668,1.828,0.29,27.407,197.534,33041.378,229.184,7.804,0.21,Site-13,2023-11-28
838,5644.054,516.809,3107.37,9.807,809.502,86.151,382.602,9563.775,98.076,622.919,8.078,1.219,66.855,107.148,51452.467,284.592,5.193,7.794,Site-15,2023-08-10
839,17320.017,470.395,4126.384,43.476,406.134,135.087,227.107,11991.3,99.972,628.881,6.547,0.621,29.032,76.477,14659.964,293.644,2.278,6.953,Site-4,2023-12-10
840,9560.322,392.625,8898.395,7.147,929.733,101.177,74.436,7881.361,0.929,684.409,8.516,1.998,48.467,154.233,56488.687,179.857,4.374,2.901,Site-48,2021-10-21
841,10949.38,493.912,9702.817,22.715,393.733,275.419,344.836,10521.749,4.94,520.881,1.236,1.068,90.368,26.271,33676.808,5.319,1.937,3.613,Site-46,2023-01-01
842,18813.322,247.659,3311.064,48.372,864.204,253.628,19.922,13201.703,22.572,498.037,8.613,1.075,74.65,86.885,61548.103,443.332,5.792,3.653,Site-24,2023-07-13
843,2497.703,547.928,5372.405,6.61,386.107,183.441,320.022,15410.661,12.878,683.968,5.983,1.118,96.55,181.809,67814.059,433.685,4.483,4.146,Site-37,2021-05-26
844,17619.377,169.572,7201.612,3.249,710.06,215.368,270.218,8892.033,9.076,431.705,2.99,0.525,65.381,150.69,23089.444,34.703,6.997,8.781,Site-20,2023-09-15
845,7340.61,596.71,1868.105,28.33,166.97,327.79,390.132,10693.747,97.793,520.208,0.169,0.236,16.591,148.657,3675.738,133.566,2.505,1.958,Site-10,2023-02-22
846,3475.754,222.677,6251.064,43.266,523.757,99.723,277.015,15399.194,40.435,536.106,2.847,0.634,90.96,149.979,29787.67,378.466,7.852,0.728,Site-1,2023-05-13
847,11031.222,451.723,6378.26,29.688,202.247,122.424,95.927,11430.767,14.672,659.414,7.252,0.153,25.992,36.531,46273.327,154.912,6.44,6.834,Site-20,2020-11-27
848,7238.36,5.497,6554.714,33.639,453.919,195.579,313.506,1241.581,53.746,472.215,8.016,1.331,17.27,153.625,70521.425,436.721,9.384,4.995,Site-24,2023-10-08
849,13471.54,565.067,8722.746,23.935,477.639,10.871,0.191,10211.017,92.909,673.662,5.674,0.775,35.136,163.166,2848.347,338.353,0.193,0.451,Site-23,2021-08-04
850,18470.706,523.601,4976.172,39.844,945.674,41.018,1.124,16935.526,68.706,695.783,9.631,1.461,71.015,174.269,83865.363,17.99,4.124,6.096,Site-27,2020-10-13
851,1829.226,226.958,8422.434,38.181,668.654,34.646,384.146,17667.527,6.525,610.158,8.197,0.337,32.373,199.678,26646.31,162.208,2.049,3.462,Site-14,2021-03-08
852,18749.405,395.993,8284.26,21.396,417.967,52.751,139.459,16249.817,76.818,423.487,8.838,1.625,61.301,110.765,71528.114,76.454,8.682,9.222,Site-24,2023-05-28
853,15660.807,345.049,4221.55,40.489,212.169,105.073,11.117,1337.044,72.452,484.626,7.281,0.012,7.21,144.25,57564.415,194.657,9.099,2.792,Site-11,2023-07-25
854,5957.608,52.422,4165.55,8.248,531.136,22.565,73.559,17167.026,30.139,628.74,2.896,1.483,55.689,171.087,99947.595,305.33,7.734,3.188,Site-10,2021-09-14
855,10683.638,-0.528,995.776,48.743,753.306,333.757,178.605,2441.748,45.997,498.607,3.042,1.871,67.647,124.132,32891.562,438.362,3.823,5.5,Site-24,2022-11-15
856,10072.1,85.117,5348.34,29.89,676.396,4.827,150.596,4020.673,62.618,402.311,5.491,0.766,25.744,75.419,56252.643,434.108,1.577,1.018,Site-9,2020-09-27
857,351.032,532.058,8392.885,25.293,432.215,49.913,451.623,4010.655,77.769,595.636,3.21,1.513,16.152,73.432,58253.004,168.24,3.436,0.206,Site-13,2020-08-03
858,1191.776,86.675,2206.064,29.415,395.198,355.906,440.108,8912.078,74.952,601.616,6.915,0.839,70.476,23.123,95859.518,12.593,7.421,6.153,Site-28,2023-12-21
859,15046.083,381.022,3585.497,34.083,276.796,8.512,244.577,7233.347,89.159,652.249,0.118,1.799,9.818,194.375,32055.515,144.417,9.246,5.898,Site-36,2022-09-23
860,2238.347,316.188,5288.578,34.199,121.822,194.671,56.195,5234.98,75.849,596.579,3.051,1.382,68.526,149.153,68767.118,300.151,7.297,8.176,Site-8,2020-03-22
861,9864.922,191.621,9899.096,4.657,903.501,136.887,168.395,14614.298,74.561,552.838,5.072,1.311,88.107,101.48,91001.08,107.075,7.603,3.376,Site-50,2020-06-07
862,12671.492,249.133,5703.034,36.676,503.993,272.683,480.968,15827.181,39.121,492.825,5.526,1.454,91.02,155.584,7961.919,373.515,8.845,4.481,Site-25,2021-10-31
863,14467.921,206.724,358.631,32.006,438.715,65.326,113.638,19924.538,30.525,667.546,1.268,0.574,10.99,119.05,66173.226,61.982,1.068,6.415,Site-28,2020-11-11
864,18704.681,520.516,5564.33,46.839,222.459,126.41,114.656,1654.076,70.32,469.554,3.831,1.503,20.971,24.778,58991.91,405.852,7.453,8.97,Site-39,2023-04-07
865,10142.298,596.775,8029.571,40.039,49.74,322.574,442.717,9870.067,35.859,570.016,4.643,0.177,59.566,191.509,70968.618,287.201,7.259,1.724,Site-21,2021-08-21
866,19247.828,324.825,5461.902,7.859,300.254,285.368,47.994,8165.93,31.133,427.906,5.692,1.076,81.763,7.779,69470.368,50.053,1.381,9.833,Site-13,2020-04-01
867,17913.07,308.585,422.324,19.377,738.088,357.235,491.107,3787.424,68.311,646.289,1.548,0.19,81.705,94.497,7132.502,481.487,3.466,6.652,Site-5,2023-08-30
868,15239.244,-11.218,4957.969,16.117,235.806,172.616,425.137,4392.81,49.717,411.393,2.357,0.655,0.191,129.947,48387.641,70.113,0.499,3.883,Site-50,2021-06-17
869,246.699,-38.041,2653.831,43.261,278.44,52.606,126.105,3087.747,25.164,677.137,3.889,0.234,10.201,29.546,604.191,61.54,7.855,6.643,Site-32,2021-07-06
870,11807.541,480.557,9325.58,32.135,973.607,314.062,60.752,13295.749,69.135,408.186,4.299,0.728,20.453,20.113,44742.158,55.485,5.672,3.495,Site-11,2022-05-01
871,5786.35,148.985,7339.721,44.382,620.087,320.065,246.138,14506.139,97.989,535.103,4.945,1.877,61.995,91.23,52011.902,107.668,8.785,2.749,Site-14,2021-08-17
872,903.287,19.615,6514.038,5.478,923.634,302.201,214.62,13614.95,4.486,552.053,7.618,0.384,38.753,41.945,30047.445,383.299,9.097,0.237,Site-28,2021-01-05
873,12133.562,589.24,6763.409,33.056,107.61,326.15,175.937,18048.993,3.12,651.123,2.037,1.781,16.424,183.42,35728.526,102.444,8.693,3.505,Site-45,2022-06-08
874,10418.917,434.64,6071.472,5.694,757.278,164.878,342.544,14512.827,91.453,530.754,4.546,1.161,40.168,99.923,44526.674,486.299,8.973,2.017,Site-3,2023-04-14
875,1241.634,425.764,3256.195,19.506,11.331,13.418,49.704,6988.314,16.79,636.836,3.565,1.674,74.137,71.886,72524.564,68.275,4.544,6.935,Site-39,2023-05-07
876,1006.323,327.831,6890.104,15.786,293.793,229.309,436.341,15669.756,46.038,594.054,1.653,1.951,80.217,84.901,12473.154,203.796,7.687,5.636,Site-20,2020-07-29
877,15941.476,584.256,8313.87,37.982,0.265,264.262,353.975,8619.107,85.512,531.808,9.316,1.915,9.143,33.307,11419.271,59.0,5.04,4.475,Site-27,2022-03-03
878,2470.618,153.524,9983.043,5.481,712.166,154.382,294.403,12550.516,71.772,515.156,7.173,1.97,7.82,145.844,63494.523,222.092,7.312,9.282,Site-22,2021-02-15
879,16363.681,383.501,929.238,39.179,687.192,326.541,105.352,2424.371,48.087,424.617,8.307,1.696,61.977,107.816,14054.679,267.438,9.452,2.951,Site-11,2021-11-26
880,7486.657,528.352,1737.921,17.48,771.588,280.036,194.285,10034.937,31.296,449.57,9.902,1.329,98.601,87.382,67042.818,14.78,5.281,3.689,Site-25,2020-07-26
881,5188.922,30.369,8156.05,32.488,549.751,208.964,83.84,10777.117,53.995,676.932,1.722,0.013,49.454,180.542,85700.268,279.006,0.875,5.595,Site-43,2023-04-28
882,5147.342,92.989,1445.942,32.888,12.785,104.234,175.39,18715.051,16.037,651.668,6.746,0.082,97.339,118.805,48136.603,339.502,6.284,9.097,Site-7,2022-11-19
883,1444.149,594.917,4862.854,0.666,491.556,152.203,318.537,15666.199,81.411,483.24,2.628,0.718,96.557,115.421,16146.151,343.197,1.009,9.839,Site-37,2023-02-18
884,8532.279,396.263,4671.92,40.381,404.647,189.535,84.386,6113.308,56.578,458.19,5.309,0.748,54.971,51.986,26545.168,245.586,0.439,2.618,Site-15,2020-10-24
885,15448.181,470.097,507.76,49.564,109.169,240.815,22.547,11511.519,15.229,541.775,1.685,1.949,26.616,102.13,66198.537,19.076,5.691,4.086,Site-9,2022-04-22
886,14904.359,194.043,6841.853,4.511,367.949,144.272,5.979,18519.649,9.913,444.689,9.598,1.764,5.403,64.534,39885.27,449.143,7.29,1.331,Site-39,2022-07-15
887,5239.548,34.819,6740.68,43.087,794.083,296.522,206.782,7549.08,49.767,546.983,5.395,1.799,31.875,147.397,68452.394,221.69,7.108,7.488,Site-45,2023-02-13
888,13971.896,504.269,2167.915,21.554,85.484,63.435,153.909,3322.199,11.868,528.429,8.042,0.594,89.737,38.183,2683.54,160.796,2.127,5.037,Site-18,2021-01-04
889,5782.127,373.55,1742.062,12.624,521.14,214.905,295.597,2498.308,29.549,419.003,2.286,0.883,0.918,151.447,4874.785,443.649,6.078,3.192,Site-44,2023-12-23
890,17973.57,24.76,2003.415,47.999,530.377,62.479,154.578,12345.877,6.809,641.733,3.531,0.662,86.259,197.665,94915.178,254.511,4.642,3.007,Site-26,2023-08-03
891,2375.098,440.943,3374.746,21.715,244.626,98.379,265.788,12444.345,61.609,548.409,7.332,0.168,85.683,33.892,43345.392,253.915,0.87,7.791,Site-23,2023-04-18
892,17411.82,435.017,9574.28,7.861,568.713,129.178,236.816,1226.236,85.777,589.118,9.717,0.443,18.747,66.158,27426.313,86.753,8.57,2.235,Site-13,2023-05-19
893,5906.474,58.958,6268.879,34.352,19.154,60.776,310.496,9813.578,26.606,688.018,6.232,0.098,58.966,33.886,62296.126,397.48,8.393,8.356,Site-31,2021-03-22
894,5648.113,397.099,3804.373,35.99,632.137,301.001,497.691,11110.592,90.784,411.581,2.548,1.752,65.305,56.436,81108.515,423.308,3.115,2.101,Site-14,2023-01-23
895,12990.554,42.067,2963.092,36.803,269.521,7.141,441.161,12782.407,83.037,686.264,5.094,0.799,2.227,89.502,9492.017,135.438,2.124,7.164,Site-3,2023-12-16
896,1930.309,434.577,930.478,44.583,766.025,21.575,351.861,11572.432,78.296,457.707,1.486,1.584,71.597,31.174,8464.335,240.451,0.798,3.739,Site-5,2023-11-09
897,16972.289,196.876,4389.246,9.83,879.962,55.206,201.709,19918.127,15.412,681.615,2.755,0.648,64.101,127.845,18857.384,445.738,4.148,6.705,Site-5,2023-04-09
898,8175.035,260.137,2758.926,31.154,645.674,248.265,337.408,16674.085,78.107,619.914,4.672,1.548,1.843,171.01,55078.89,408.319,3.355,2.035,Site-27,2021-06-22
899,14558.175,183.165,7640.291,35.064,298.877,104.512,121.008,7536.183,81.159,415.566,7.631,1.773,68.051,22.166,98191.093,120.689,3.579,1.014,Site-27,2023-04-02
900,1079.137,76.483,1733.95,42.706,367.207,46.437,416.028,4300.977,89.543,678.034,6.963,0.208,61.06,195.542,34796.74,31.663,6.113,4.517,Site-10,2023-06-26
901,15318.001,328.835,9565.919,44.244,292.944,313.704,11.918,15603.039,25.859,649.6,8.727,1.221,33.836,196.083,51914.4,133.426,3.894,8.81,Site-19,2021-12-30
902,15859.457,90.633,282.722,22.748,953.515,67.08,273.561,9079.239,84.205,567.541,9.174,0.802,88.593,91.891,26337.433,482.561,8.171,2.664,Site-26,2021-07-12
903,12592.754,148.969,7526.936,43.935,476.101,97.177,364.992,3680.348,81.541,441.426,3.206,1.579,47.157,162.985,94836.752,26.072,7.784,8.773,Site-2,2021-04-12
904,11528.011,-40.135,9637.313,20.283,846.073,45.597,84.647,292.112,33.777,650.147,4.045,1.434,95.951,129.405,77830.979,119.7,3.187,7.94,Site-27,2021-11-13
905,13767.367,11.629,8856.01,48.929,571.544,310.99,273.745,12234.03,79.396,605.671,6.893,0.186,93.187,128.656,67084.015,208.838,9.974,6.926,Site-3,2021-09-10
906,3646.614,381.769,1559.958,22.04,146.633,79.088,444.782,15787.12,24.254,651.737,9.407,0.79,91.579,130.916,56745.992,221.734,5.009,3.684,Site-1,2021-03-08
907,6245.152,169.559,3035.907,13.07,910.623,115.712,298.474,9196.442,96.107,599.238,8.116,1.025,82.341,185.348,76276.038,370.751,1.894,9.546,Site-25,2021-07-15
908,17107.748,97.198,6392.096,2.566,191.378,108.69,301.206,9071.263,50.286,655.061,9.48,1.699,89.098,20.844,93198.456,353.096,6.734,6.553,Site-42,2021-06-25
909,19301.333,-26.18,4422.843,14.12,130.653,174.7,389.707,6258.667,45.949,419.107,3.01,0.305,63.74,56.262,93499.275,458.726,5.679,5.505,Site-37,2023-09-30
910,7946.413,150.485,8592.342,40.228,564.583,292.5,482.169,19042.221,7.952,412.896,4.236,1.424,17.526,88.004,9491.895,208.119,5.657,3.597,Site-30,2021-08-19
911,3220.817,359.151,7786.221,27.963,384.543,45.277,181.918,9856.704,73.543,550.528,5.628,1.066,63.236,97.895,56451.2,91.814,5.681,5.171,Site-15,2023-07-13
912,40.475,589.017,8433.607,5.519,253.403,16.157,170.005,8176.206,93.51,668.531,7.969,0.619,48.076,55.524,46766.789,101.561,4.384,7.666,Site-16,2022-03-16
913,3617.615,347.092,9440.782,6.207,440.235,147.026,102.693,10393.548,14.719,524.404,2.279,1.73,70.788,166.356,94051.284,202.985,7.662,2.306,Site-2,2022-01-29
914,5668.514,286.381,4207.928,13.553,310.579,86.807,287.202,16373.334,5.984,488.944,4.569,0.413,19.157,120.449,83310.636,478.224,5.19,3.034,Site-11,2020-07-20
915,8636.935,136.446,3232.426,32.962,473.09,82.025,234.694,13812.102,30.351,417.766,4.205,0.566,27.021,13.68,3207.414,418.571,4.011,1.652,Site-14,2023-05-25
916,19649.876,389.633,4007.482,20.19,77.786,346.406,119.737,13970.661,83.71,570.815,2.41,1.837,76.859,1.062,55529.655,184.147,0.163,2.059,Site-11,2022-05-05
917,16844.159,243.12,9364.686,17.954,223.4,74.756,146.256,8711.55,52.436,413.626,0.189,1.155,82.492,25.639,21667.089,279.773,1.118,4.314,Site-10,2021-10-04
918,18090.939,490.861,3593.314,3.005,662.326,276.946,286.983,16984.161,78.293,689.761,9.2,0.751,62.822,151.085,92512.844,40.33,2.108,0.604,Site-1,2022-05-10
919,5764.026,594.966,2911.233,3.824,582.091,117.12,150.023,18863.898,48.625,541.466,5.241,1.098,98.415,12.626,93020.459,359.076,9.215,6.41,Site-45,2021-10-22
920,14193.062,238.273,7511.798,10.641,301.974,209.237,67.07,11974.312,95.714,494.983,7.735,1.992,21.278,122.613,76388.048,486.15,1.949,8.211,Site-33,2021-03-22
921,19328.491,161.853,4538.5,30.314,725.973,138.821,102.854,4793.884,26.986,548.819,0.575,0.886,94.194,51.829,55100.501,235.742,7.151,4.225,Site-5,2023-07-12
922,529.709,315.012,3032.155,36.077,650.75,196.272,5.923,2306.598,7.357,515.425,8.644,1.771,57.045,64.429,96247.859,107.129,1.806,6.179,Site-23,2020-03-29
923,2361.204,-36.473,2022.885,29.482,489.3,65.138,298.851,13955.642,46.134,624.2,1.781,1.856,21.342,169.661,91251.667,454.309,5.458,8.616,Site-23,2022-05-11
924,3593.303,115.942,4897.303,40.147,131.123,257.163,315.665,14913.662,21.635,413.103,6.634,1.458,74.694,153.66,30258.369,402.36,6.136,5.725,Site-18,2020-10-30
925,2281.118,494.68,6041.827,48.511,259.955,17.764,280.76,11809.332,24.607,407.447,5.622,0.276,61.101,5.292,35581.994,293.861,5.998,8.413,Site-12,2023-02-18
926,12735.44,168.75,5568.481,32.548,44.777,282.183,198.713,231.079,67.557,432.433,8.09,0.544,82.226,79.705,85218.531,415.864,5.376,3.892,Site-20,2023-11-23
927,11676.69,17.455,882.515,15.497,102.015,156.204,466.708,15345.782,95.265,532.507,4.348,0.317,55.527,26.309,84294.396,42.682,6.597,6.224,Site-20,2020-06-23
928,15581.945,-29.464,3593.401,31.048,421.81,19.736,119.005,15167.049,27.138,442.585,6.704,0.187,89.651,42.692,52703.76,138.789,1.777,1.347,Site-16,2021-05-06
929,17628.908,206.573,6474.953,39.248,171.602,205.252,165.631,12895.32,71.838,497.715,2.873,1.238,92.754,11.486,38573.08,56.82,9.972,3.161,Site-44,2020-11-15
930,9181.972,413.413,5574.301,6.648,689.199,193.679,161.748,4266.672,80.479,459.868,9.189,1.646,60.11,91.638,54917.657,160.904,1.856,6.308,Site-6,2021-03-21
931,2139.3,456.076,2913.848,43.827,546.046,62.173,84.772,2831.742,92.692,653.659,5.709,0.177,67.287,143.838,4468.385,256.539,4.692,4.506,Site-43,2021-05-14
932,15284.098,582.843,6709.252,14.649,102.475,177.378,450.611,14400.686,53.297,623.098,7.793,0.897,35.936,39.916,84126.87,1.3,8.756,8.635,Site-10,2020-06-04
933,13812.75,150.321,6510.94,20.609,309.532,163.737,36.404,2714.592,45.811,686.446,8.99,1.377,35.29,77.058,88018.822,167.579,3.189,3.205,Site-36,2023-02-05
934,16906.354,331.949,9036.114,20.422,972.841,287.982,427.725,2675.543,90.729,646.866,9.86,1.45,87.097,51.794,19259.709,393.022,5.07,7.695,Site-41,2022-01-06
935,12167.659,95.689,9842.363,46.024,246.553,62.98,171.658,11988.978,80.136,578.213,9.833,1.493,90.451,197.682,57364.574,474.661,3.133,3.639,Site-7,2022-11-25
936,12410.94,362.037,4183.726,18.67,516.251,127.535,483.44,9220.297,75.773,579.5,4.124,1.266,93.395,114.607,45652.38,176.937,2.58,7.588,Site-24,2020-08-27
937,9433.153,338.462,9356.083,24.795,368.017,354.499,166.766,4495.105,55.218,517.245,1.536,0.173,0.872,76.322,49390.455,314.214,7.095,6.705,Site-35,2021-02-21
938,15117.198,201.045,2784.411,22.92,537.697,60.979,230.181,15993.08,34.166,564.749,0.363,0.347,17.147,88.546,99592.109,92.974,8.321,8.092,Site-30,2023-04-13
939,4863.857,364.323,1781.704,29.652,859.456,44.62,38.764,13962.341,17.012,462.135,9.07,0.741,28.036,59.832,8978.371,130.997,1.073,3.777,Site-9,2022-03-06
940,13569.754,391.901,8224.071,3.639,623.836,193.994,338.804,16512.134,58.204,402.154,6.222,0.004,7.432,88.531,52812.24,39.552,5.194,8.801,Site-14,2020-09-21
941,16836.267,430.376,667.591,43.268,90.118,244.292,339.582,12355.391,90.395,610.713,8.176,1.482,9.904,118.06,64948.457,490.155,3.685,1.266,Site-40,2021-01-05
942,5741.552,-6.444,5173.495,5.765,471.571,219.497,448.978,2809.531,86.594,476.394,6.619,0.639,85.778,144.422,10141.536,195.571,6.986,2.961,Site-31,2021-01-06
943,12579.059,44.739,5738.762,17.394,356.0,198.781,238.368,5419.297,91.852,493.908,1.27,1.589,85.621,75.118,5191.414,2.621,8.469,7.434,Site-27,2023-11-23
944,13422.05,511.743,8032.029,4.149,68.309,65.954,229.187,10686.405,36.203,472.34,8.813,1.75,65.184,5.892,54559.448,217.855,8.278,8.326,Site-18,2021-04-22
